narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P01_85_52,P01,P01_85,00:08:26.60,00:08:26.60,00:08:31.00,30399,30660,stir food,stir,10,food,34,['food'],[34]
P01_85_53,P01,P01_85,00:08:47.70,00:08:47.70,00:08:52.50,31664,31949,add spice,add,46,spice,85,['spice'],[85]
P01_85_55,P01,P01_85,00:09:18.80,00:09:18.80,00:09:19.80,33529,33589,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_56,P01,P01_85,00:11:09.00,00:11:09.00,00:11:31.40,40142,41481,add onion,add,46,onion,16,['onion'],[16]
P01_85_57,P01,P01_85,00:11:09.00,00:11:09.00,00:11:30.90,40142,41453,cut onion,cut,7,onion,16,['onion'],[16]
P01_85_58,P01,P01_85,00:11:47.90,00:11:47.90,00:11:48.90,42477,42537,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_59,P01,P01_85,00:11:51.70,00:11:51.70,00:11:52.70,42702,42759,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_60,P01,P01_85,00:11:52.50,00:11:52.50,00:11:53.50,42749,42809,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_61,P01,P01_85,00:11:55.40,00:11:55.40,00:11:56.40,42924,42984,stir food,stir,10,food,34,['food'],[34]
P01_85_62,P01,P01_85,00:11:58.50,00:11:58.50,00:12:08.40,43112,43705,stir food,stir,10,food,34,['food'],[34]
P01_85_63,P01,P01_85,00:12:10.10,00:12:10.10,00:12:11.00,43804,43863,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_65,P01,P01_85,00:12:18.40,00:12:18.40,00:12:19.10,44305,44346,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_66,P01,P01_85,00:12:20.40,00:12:20.40,00:12:21.60,44422,44498,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_69,P01,P01_85,00:13:35.80,00:13:35.80,00:13:36.30,48945,48980,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_70,P01,P01_85,00:13:36.30,00:13:36.30,00:13:37.20,48980,49032,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_71,P01,P01_85,00:17:56.90,00:17:56.90,00:17:57.80,64611,64671,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_72,P01,P01_85,00:17:57.70,00:17:57.70,00:17:59.00,64662,64737,shake pot,shake,15,pot,29,['pot'],[29]
P01_85_73,P01,P01_85,00:17:58.90,00:17:58.90,00:18:00.20,64731,64814,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_74,P01,P01_85,00:18:00.30,00:18:00.30,00:18:01.30,64820,64880,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_75,P01,P01_85,00:18:01.10,00:18:01.10,00:18:01.80,64868,64910,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_76,P01,P01_85,00:21:49.60,00:21:49.60,00:21:51.20,78576,78670,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_77,P01,P01_85,00:21:51.20,00:21:51.20,00:22:02.30,78670,79341,stir food,stir,10,food,34,['food'],[34]
P01_85_78,P01,P01_85,00:22:02.10,00:22:02.10,00:22:03.20,79326,79390,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_79,P01,P01_85,00:22:03.40,00:22:03.40,00:22:04.40,79401,79461,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_81,P01,P01_85,00:22:06.00,00:22:06.00,00:22:07.40,79563,79644,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_82,P01,P01_85,00:22:44.40,00:22:44.40,00:22:46.70,81861,82001,move pot,move,11,pot,29,['pot'],[29]
P01_85_85,P01,P01_85,00:23:02.50,00:23:02.50,00:23:04.90,82948,83094,add oil,add,46,oil,31,['oil'],[31]
P01_85_86,P01,P01_85,00:23:08.30,00:23:08.30,00:23:09.90,83295,83392,spread oil,spread,27,oil,31,['oil'],[31]
P01_85_87,P01,P01_85,00:23:09.90,00:23:09.90,00:23:11.10,83392,83463,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_88,P01,P01_85,00:23:10.80,00:23:10.80,00:23:12.40,83445,83543,transfer oil,transfer,11,oil,31,['oil'],[31]
P01_85_89,P01,P01_85,00:23:12.50,00:23:12.50,00:23:13.70,83550,83623,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_97,P01,P01_85,00:28:23.60,00:28:23.60,00:28:24.50,102217,102273,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_98,P01,P01_85,00:28:24.50,00:28:24.50,00:28:26.80,102273,102407,stir food,stir,10,food,34,['food'],[34]
P01_85_99,P01,P01_85,00:28:44.30,00:28:44.30,00:28:57.50,103457,104250,stir food,stir,10,food,34,['food'],[34]
P01_85_100,P01,P01_85,00:29:12.10,00:29:12.10,00:29:13.40,105128,105201,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_110,P01,P01_85,00:39:20.30,00:39:20.30,00:39:20.90,141619,141656,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_111,P01,P01_85,00:39:20.90,00:39:20.90,00:39:21.60,141656,141698,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_112,P01,P01_85,00:39:22.70,00:39:22.70,00:39:23.40,141762,141806,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_113,P01,P01_85,00:39:23.40,00:39:23.40,00:39:33.10,141806,142388,stir food,stir,10,food,34,['food'],[34]
P01_85_114,P01,P01_85,00:39:33.10,00:39:33.10,00:39:34.40,142388,142467,cover pot,cover,36,pot,29,['pot'],[29]
P01_85_115,P01,P01_85,00:48:14.60,00:48:14.60,00:48:15.60,173678,173738,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_116,P01,P01_85,00:48:16.90,00:48:16.90,00:48:18.20,173813,173894,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_85_117,P01,P01_85,00:48:20.50,00:48:20.50,00:48:30.30,174030,174619,stir food,stir,10,food,34,['food'],[34]
P01_85_118,P01,P01_85,00:48:31.00,00:48:31.00,00:48:32.10,174661,174729,cover pot,cover,36,pot,29,['pot'],[29]
P01_87_0,P01,P01_87,00:00:05.50,00:00:05.50,00:00:19.60,328,1177,cut garlic,cut,7,garlic,51,['garlic'],[51]
P01_87_1,P01,P01_87,00:00:05.50,00:00:05.50,00:00:20.00,328,1197,add garlic,add,46,garlic,51,['garlic'],[51]
P01_87_3,P01,P01_87,00:00:22.00,00:00:22.00,00:00:23.50,1319,1408,add onion,add,46,onion,16,['onion'],[16]
P01_87_4,P01,P01_87,00:00:26.70,00:00:26.70,00:00:28.40,1601,1704,add onion,add,46,onion,16,['onion'],[16]
P01_87_5,P01,P01_87,00:00:35.60,00:00:35.60,00:00:37.50,2135,2251,add onion,add,46,onion,16,['onion'],[16]
P01_87_6,P01,P01_87,00:00:39.50,00:00:39.50,00:00:41.60,2368,2494,add onion,add,46,onion,16,['onion'],[16]
P01_87_10,P01,P01_87,00:02:56.10,00:02:56.10,00:02:58.20,10567,10694,add pepper,add,46,pepper,37,['pepper'],[37]
P01_87_34,P01,P01_87,00:11:18.00,00:11:18.00,00:11:21.90,40679,40915,add meat,add,46,meat,28,['meat'],[28]
P01_87_37,P01,P01_87,00:11:55.30,00:11:55.30,00:11:56.90,42916,43014,add salt,add,46,salt,38,['salt'],[38]
P01_87_38,P01,P01_87,00:11:57.40,00:11:57.40,00:11:58.30,43041,43097,add salt,add,46,salt,38,['salt'],[38]
P01_87_40,P01,P01_87,00:12:10.30,00:12:10.30,00:12:13.30,43818,44001,add oil,add,46,oil,31,['oil'],[31]
P01_87_49,P01,P01_87,00:13:55.30,00:13:55.30,00:13:57.40,50118,50246,add salt,add,46,salt,38,['salt'],[38]
P01_87_55,P01,P01_87,00:15:21.50,00:15:21.50,00:15:38.10,55290,56285,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_56,P01,P01_87,00:15:49.00,00:15:49.00,00:15:56.50,56942,57392,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_57,P01,P01_87,00:16:19.30,00:16:19.30,00:16:36.90,58759,59813,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_58,P01,P01_87,00:15:21.50,00:15:21.50,00:15:38.10,55290,56288,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_59,P01,P01_87,00:15:49.00,00:15:49.00,00:15:56.60,56942,57394,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_60,P01,P01_87,00:16:19.30,00:16:19.30,00:16:36.90,58759,59815,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_87_64,P01,P01_87,00:18:10.10,00:18:10.10,00:18:32.00,65409,66718,add tomato,add,46,tomato,43,['tomato'],[43]
P01_87_65,P01,P01_87,00:18:10.10,00:18:10.10,00:18:32.00,65409,66718,cut tomato,cut,7,tomato,43,['tomato'],[43]
P01_89_0,P01,P01_89,00:00:02.70,00:00:02.70,00:00:03.40,163,202,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_1,P01,P01_89,00:00:05.40,00:00:05.40,00:00:06.30,324,375,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_3,P01,P01_89,00:03:11.30,00:03:11.30,00:03:15.40,11476,11725,add sausage,add,46,sausage,86,['sausage'],[86]
P01_89_7,P01,P01_89,00:04:42.80,00:04:42.80,00:04:43.40,16969,17006,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_8,P01,P01_89,00:04:45.60,00:04:45.60,00:04:46.20,17134,17173,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_11,P01,P01_89,00:06:43.20,00:06:43.20,00:06:44.10,24195,24247,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_12,P01,P01_89,00:06:44.40,00:06:44.40,00:06:45.40,24266,24324,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_13,P01,P01_89,00:07:16.60,00:07:16.60,00:07:17.50,26197,26250,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_14,P01,P01_89,00:07:17.50,00:07:17.50,00:07:25.90,26249,26751,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_15,P01,P01_89,00:07:25.70,00:07:25.70,00:07:26.70,26740,26801,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_17,P01,P01_89,00:08:00.50,00:08:00.50,00:08:01.30,28828,28877,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_19,P01,P01_89,00:09:04.80,00:09:04.80,00:09:06.10,32686,32764,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_20,P01,P01_89,00:09:05.70,00:09:05.70,00:09:14.20,32741,33255,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_21,P01,P01_89,00:09:14.00,00:09:14.00,00:09:15.30,33243,33321,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_22,P01,P01_89,00:09:22.50,00:09:22.50,00:09:25.70,33750,33943,stir sausage,stir,10,sausage,86,['sausage'],[86]
P01_89_23,P01,P01_89,00:09:21.70,00:09:21.70,00:09:22.50,33702,33748,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_24,P01,P01_89,00:09:25.50,00:09:25.50,00:09:26.50,33928,33988,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_25,P01,P01_89,00:11:09.90,00:11:09.90,00:11:11.10,40194,40266,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_26,P01,P01_89,00:11:13.50,00:11:13.50,00:11:28.60,40410,41313,cut potato,cut,7,potato,30,['potato'],[30]
P01_89_27,P01,P01_89,00:11:13.50,00:11:13.50,00:11:28.50,40410,41311,add potato,add,46,potato,30,['potato'],[30]
P01_89_28,P01,P01_89,00:11:48.60,00:11:48.60,00:11:51.40,42519,42683,add salt,add,46,salt,38,['salt'],[38]
P01_89_29,P01,P01_89,00:11:54.40,00:11:54.40,00:11:58.70,42866,43121,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_30,P01,P01_89,00:12:00.60,00:12:00.60,00:12:03.90,43234,43431,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_32,P01,P01_89,00:12:37.40,00:12:37.40,00:12:38.80,45446,45527,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_35,P01,P01_89,00:14:35.70,00:14:35.70,00:14:36.70,52545,52600,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_37,P01,P01_89,00:16:36.60,00:16:36.60,00:16:37.70,59794,59864,move pot,move,11,pot,29,['pot'],[29]
P01_89_38,P01,P01_89,00:16:37.70,00:16:37.70,00:16:39.00,59864,59939,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_40,P01,P01_89,00:16:51.70,00:16:51.70,00:16:52.40,60705,60745,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_41,P01,P01_89,00:16:52.80,00:16:52.80,00:16:54.30,60766,60857,remove pot,remove,12,pot,29,['pot'],[29]
P01_89_43,P01,P01_89,00:23:30.90,00:23:30.90,00:23:31.60,84654,84696,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_44,P01,P01_89,00:23:31.60,00:23:31.60,00:23:32.50,84696,84751,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_45,P01,P01_89,00:23:32.40,00:23:32.40,00:23:33.30,84743,84800,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_46,P01,P01_89,00:23:38.80,00:23:38.80,00:23:39.50,85126,85169,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_89_47,P01,P01_89,00:23:39.50,00:23:39.50,00:23:41.70,85169,85305,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_89_48,P01,P01_89,00:23:41.70,00:23:41.70,00:23:42.30,85305,85337,cover pot,cover,36,pot,29,['pot'],[29]
P01_89_49,P01,P01_89,00:23:56.30,00:23:56.30,00:24:03.70,86177,86622,add oil,add,46,oil,31,['oil'],[31]
P01_89_52,P01,P01_89,00:24:30.00,00:24:30.00,00:24:31.90,88199,88314,crack egg,crack,30,egg,53,['egg'],[53]
P01_89_53,P01,P01_89,00:24:31.90,00:24:31.90,00:24:35.00,88314,88501,add egg,add,46,egg,53,['egg'],[53]
P01_89_54,P01,P01_89,00:24:59.90,00:24:59.90,00:25:01.60,89994,90093,add salt,add,46,salt,38,['salt'],[38]
P01_89_57,P01,P01_89,00:25:40.00,00:25:40.00,00:25:42.10,92398,92525,crack egg,crack,30,egg,53,['egg'],[53]
P01_89_58,P01,P01_89,00:25:42.10,00:25:42.10,00:25:45.10,92525,92707,add egg,add,46,egg,53,['egg'],[53]
P01_89_59,P01,P01_89,00:25:54.30,00:25:54.30,00:25:56.60,93257,93395,add salt,add,46,salt,38,['salt'],[38]
P01_89_63,P01,P01_89,00:26:52.40,00:26:52.40,00:26:54.00,96745,96841,crack egg,crack,30,egg,53,['egg'],[53]
P01_89_64,P01,P01_89,00:26:54.00,00:26:54.00,00:26:58.20,96841,97093,add egg,add,46,egg,53,['egg'],[53]
P01_89_65,P01,P01_89,00:27:06.10,00:27:06.10,00:27:08.70,97564,97722,add salt,add,46,salt,38,['salt'],[38]
P01_89_68,P01,P01_89,00:27:46.90,00:27:46.90,00:27:47.90,100011,100072,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_91_1,P01,P01_91,00:00:08.10,00:00:08.10,00:00:09.80,488,590,spread oil,spread,27,oil,31,['oil'],[31]
P01_91_2,P01,P01_91,00:00:10.70,00:00:10.70,00:00:18.40,644,1104,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_3,P01,P01_91,00:05:24.20,00:05:24.20,00:05:27.50,19452,19653,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_4,P01,P01_91,00:07:22.50,00:07:22.50,00:07:25.80,26550,26747,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_5,P01,P01_91,00:08:16.90,00:08:16.90,00:08:18.60,29811,29913,add oil,add,46,oil,31,['oil'],[31]
P01_91_6,P01,P01_91,00:11:03.00,00:11:03.00,00:11:07.50,39778,40051,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_10,P01,P01_91,00:11:42.90,00:11:42.90,00:11:45.50,42174,42328,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_11,P01,P01_91,00:11:55.00,00:11:55.00,00:11:58.70,42898,43124,stir onion,stir,10,onion,16,['onion'],[16]
P01_91_12,P01,P01_91,00:12:16.20,00:12:16.20,00:12:21.30,44171,44480,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_14,P01,P01_91,00:13:08.10,00:13:08.10,00:13:14.10,47286,47644,stir onion,stir,10,onion,16,['onion'],[16]
P01_91_15,P01,P01_91,00:14:00.90,00:14:00.90,00:14:03.10,50455,50588,stir onion,stir,10,onion,16,['onion'],[16]
P01_91_16,P01,P01_91,00:14:04.40,00:14:04.40,00:14:11.50,50664,51090,add meat,add,46,meat,28,['meat'],[28]
P01_91_17,P01,P01_91,00:14:13.00,00:14:13.00,00:14:16.70,51183,51403,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_18,P01,P01_91,00:14:37.00,00:14:37.00,00:14:41.20,52619,52873,stir pepper,stir,10,pepper,37,['pepper'],[37]
P01_91_19,P01,P01_91,00:14:44.20,00:14:44.20,00:14:52.80,53054,53567,stir food,stir,10,food,34,['food'],[34]
P01_91_20,P01,P01_91,00:14:56.50,00:14:56.50,00:15:01.40,53789,54084,add oil,add,46,oil,31,['oil'],[31]
P01_91_22,P01,P01_91,00:15:02.60,00:15:02.60,00:15:14.50,54159,54872,stir food,stir,10,food,34,['food'],[34]
P01_91_23,P01,P01_91,00:15:15.50,00:15:15.50,00:15:28.80,54927,55726,stir food,stir,10,food,34,['food'],[34]
P01_91_24,P01,P01_91,00:16:24.70,00:16:24.70,00:16:26.50,59080,59191,add salt,add,46,salt,38,['salt'],[38]
P01_91_25,P01,P01_91,00:16:28.00,00:16:28.00,00:16:31.50,59283,59489,add pepper,add,46,pepper,37,['pepper'],[37]
P01_91_27,P01,P01_91,00:17:07.80,00:17:07.80,00:17:12.50,61666,61947,stir pepper,stir,10,pepper,37,['pepper'],[37]
P01_93_0,P01,P01_93,00:00:03.80,00:00:03.80,00:00:05.80,228,346,add oil,add,46,oil,31,['oil'],[31]
P01_93_2,P01,P01_93,00:00:51.10,00:00:51.10,00:00:54.40,3066,3266,add meat,add,46,meat,28,['meat'],[28]
P01_93_3,P01,P01_93,00:00:54.30,00:00:54.30,00:00:55.20,3258,3309,add spice,add,46,spice,85,['spice'],[85]
P01_93_4,P01,P01_93,00:00:59.80,00:00:59.80,00:01:00.90,3589,3653,add meat,add,46,meat,28,['meat'],[28]
P01_93_5,P01,P01_93,00:01:05.70,00:01:05.70,00:01:07.10,3943,4026,add meat,add,46,meat,28,['meat'],[28]
P01_93_6,P01,P01_93,00:01:07.20,00:01:07.20,00:01:13.00,4029,4379,stir meat,stir,10,meat,28,['meat'],[28]
P01_93_7,P01,P01_93,00:01:21.00,00:01:21.00,00:01:28.00,4857,5278,add spice,add,46,spice,85,['spice'],[85]
P01_93_8,P01,P01_93,00:01:31.90,00:01:31.90,00:01:34.20,5514,5653,stir rice,stir,10,rice,152,['rice'],[152]
P01_93_10,P01,P01_93,00:01:36.10,00:01:36.10,00:01:43.00,5764,6178,stir rice,stir,10,rice,152,['rice'],[152]
P01_93_12,P01,P01_93,00:02:33.80,00:02:33.80,00:02:40.80,9230,9650,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_13,P01,P01_93,00:02:47.00,00:02:47.00,00:03:05.50,10020,11133,stir rice,stir,10,rice,152,['rice'],[152]
P01_93_15,P01,P01_93,00:03:11.10,00:03:11.10,00:03:14.20,11465,11654,add spice,add,46,spice,85,['spice'],[85]
P01_93_16,P01,P01_93,00:03:16.60,00:03:16.60,00:03:20.10,11798,12007,add spice,add,46,spice,85,['spice'],[85]
P01_93_19,P01,P01_93,00:05:10.40,00:05:10.40,00:05:16.10,18624,18968,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_20,P01,P01_93,00:05:48.80,00:05:48.80,00:05:55.20,20928,21313,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_21,P01,P01_93,00:05:55.80,00:05:55.80,00:06:01.60,21348,21695,stir rice,stir,10,rice,152,['rice'],[152]
P01_93_23,P01,P01_93,00:06:34.90,00:06:34.90,00:06:39.30,23696,23960,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_26,P01,P01_93,00:06:56.70,00:06:56.70,00:07:01.40,25000,25281,stir meat,stir,10,meat,28,['meat'],[28]
P01_93_27,P01,P01_93,00:07:05.60,00:07:05.60,00:07:07.50,25538,25647,add meat,add,46,meat,28,['meat'],[28]
P01_93_28,P01,P01_93,00:07:17.60,00:07:17.60,00:07:19.10,26257,26343,add oil,add,46,oil,31,['oil'],[31]
P01_93_29,P01,P01_93,00:07:22.80,00:07:22.80,00:07:23.90,26566,26634,spread oil,spread,27,oil,31,['oil'],[31]
P01_93_31,P01,P01_93,00:07:30.80,00:07:30.80,00:07:32.40,27051,27145,add meat,add,46,meat,28,['meat'],[28]
P01_93_32,P01,P01_93,00:07:32.50,00:07:32.50,00:07:33.40,27150,27205,stir meat,stir,10,meat,28,['meat'],[28]
P01_93_33,P01,P01_93,00:07:44.30,00:07:44.30,00:07:48.40,27858,28105,add spice,add,46,spice,85,['spice'],[85]
P01_93_34,P01,P01_93,00:08:05.80,00:08:05.80,00:08:10.20,29149,29413,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_35,P01,P01_93,00:08:53.50,00:08:53.50,00:09:04.50,32013,32672,stir rice,stir,10,rice,152,['rice'],[152]
P01_93_38,P01,P01_93,00:09:07.00,00:09:07.00,00:09:10.00,32820,32997,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_39,P01,P01_93,00:10:00.50,00:10:00.50,00:10:03.40,36028,36201,flip meat,flip,22,meat,28,['meat'],[28]
P01_93_43,P01,P01_93,00:10:18.70,00:10:18.70,00:10:20.00,37124,37199,stir rice,stir,10,rice,152,['rice'],[152]
P01_95_2,P01,P01_95,00:00:26.30,00:00:26.30,00:00:28.70,1579,1725,add salt,add,46,salt,38,['salt'],[38]
P01_95_3,P01,P01_95,00:00:38.20,00:00:38.20,00:00:41.10,2294,2464,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_95_5,P01,P01_95,00:05:04.30,00:05:04.30,00:05:05.00,18256,18302,cover pot,cover,36,pot,29,['pot'],[29]
P01_95_8,P01,P01_95,00:05:40.60,00:05:40.60,00:05:42.80,20438,20569,add oil,add,46,oil,31,['oil'],[31]
P01_95_9,P01,P01_95,00:05:45.60,00:05:45.60,00:05:46.70,20736,20801,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_95_10,P01,P01_95,00:05:46.70,00:05:46.70,00:05:47.70,20801,20862,cover pot,cover,36,pot,29,['pot'],[29]
P01_95_11,P01,P01_95,00:05:51.50,00:05:51.50,00:05:55.50,21091,21330,add onion,add,46,onion,16,['onion'],[16]
P01_95_12,P01,P01_95,00:05:58.30,00:05:58.30,00:06:03.20,21500,21791,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_14,P01,P01_95,00:06:31.20,00:06:31.20,00:06:41.80,23470,24108,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_15,P01,P01_95,00:06:41.70,00:06:41.70,00:06:42.30,24104,24138,uncover pot,uncover,83,pot,29,['pot'],[29]
P01_95_16,P01,P01_95,00:06:42.30,00:06:42.30,00:06:45.50,24138,24333,stir vegetable,stir,10,vegetable,94,['vegetable'],[94]
P01_95_17,P01,P01_95,00:06:45.50,00:06:45.50,00:06:46.50,24333,24392,cover pot,cover,36,pot,29,['pot'],[29]
P01_95_18,P01,P01_95,00:07:31.80,00:07:31.80,00:07:33.60,27107,27218,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_19,P01,P01_95,00:07:35.40,00:07:35.40,00:07:39.50,27321,27569,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_20,P01,P01_95,00:07:42.60,00:07:42.60,00:07:45.60,27757,27935,add onion,add,46,onion,16,['onion'],[16]
P01_95_21,P01,P01_95,00:07:43.50,00:07:43.50,00:07:49.30,27810,28160,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_23,P01,P01_95,00:08:03.30,00:08:03.30,00:08:07.30,28996,29240,add oil,add,46,oil,31,['oil'],[31]
P01_95_24,P01,P01_95,00:08:27.30,00:08:27.30,00:08:32.30,30435,30738,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_25,P01,P01_95,00:08:41.30,00:08:41.30,00:08:42.80,31277,31371,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_26,P01,P01_95,00:08:46.20,00:08:46.20,00:08:50.70,31573,31843,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_28,P01,P01_95,00:10:37.00,00:10:37.00,00:10:43.90,38218,38633,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_29,P01,P01_95,00:11:48.60,00:11:48.60,00:12:03.40,42519,43404,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_30,P01,P01_95,00:12:09.00,00:12:09.00,00:12:10.00,43741,43800,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_31,P01,P01_95,00:12:18.10,00:12:18.10,00:12:20.30,44286,44420,add salt,add,46,salt,38,['salt'],[38]
P01_95_32,P01,P01_95,00:12:21.00,00:12:21.00,00:12:23.30,44460,44598,add salt,add,46,salt,38,['salt'],[38]
P01_95_33,P01,P01_95,00:12:24.70,00:12:24.70,00:12:30.50,44681,45028,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_34,P01,P01_95,00:16:36.50,00:16:36.50,00:16:38.90,59790,59934,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_36,P01,P01_95,00:16:54.70,00:16:54.70,00:17:12.00,60883,61918,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_37,P01,P01_95,00:19:56.50,00:19:56.50,00:20:08.10,71791,72485,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_38,P01,P01_95,00:23:37.60,00:23:37.60,00:23:47.30,85058,85640,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_39,P01,P01_95,00:24:19.30,00:24:19.30,00:24:22.50,87556,87749,add salt,add,46,salt,38,['salt'],[38]
P01_95_40,P01,P01_95,00:24:22.50,00:24:22.50,00:24:37.00,87749,88623,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_42,P01,P01_95,00:28:01.00,00:28:01.00,00:28:02.90,100863,100973,add spice,add,46,spice,85,['spice'],[85]
P01_95_43,P01,P01_95,00:28:04.90,00:28:04.90,00:28:05.90,101091,101151,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_45,P01,P01_95,00:28:19.00,00:28:19.00,00:28:27.30,101941,102439,stir onion,stir,10,onion,16,['onion'],[16]
P01_95_46,P01,P01_95,00:28:35.40,00:28:35.40,00:28:36.40,102927,102987,stir onion,stir,10,onion,16,['onion'],[16]
P01_97_1,P01,P01_97,00:01:12.80,00:01:12.80,00:01:16.00,4370,4559,add potato,add,46,potato,30,['potato'],[30]
P01_97_2,P01,P01_97,00:01:17.70,00:01:17.70,00:01:22.80,4665,4970,stir potato,stir,10,potato,30,['potato'],[30]
P01_97_4,P01,P01_97,00:01:24.00,00:01:24.00,00:01:35.40,5043,5721,stir potato,stir,10,potato,30,['potato'],[30]
P01_97_5,P01,P01_97,00:01:42.90,00:01:42.90,00:01:45.00,6175,6297,add salt,add,46,salt,38,['salt'],[38]
P01_97_6,P01,P01_97,00:01:45.50,00:01:45.50,00:01:46.90,6332,6415,add salt,add,46,salt,38,['salt'],[38]
