narration_id,video_id,start_timestamp,stop_timestamp,narration,verb,verb_class,noun,noun_class
P01_88_44,P01_88,00:26:11.760,00:26:12.720,pour broth,pour,5,broth,35
P01_88_45,P01_88,00:26:14.00,00:26:20.10,stir rice,stir,3,rice,5
P01_88_46,P01_88,00:26:24.40,00:26:34.10,stir rice,stir,3,rice,5
P01_88_47,P01_88,00:26:43.30,00:26:48.50,stir rice,stir,3,rice,5
P01_88_48,P01_88,00:26:51.00,00:26:52.70,stir rice,stir,3,rice,5
P01_88_49,P01_88,00:26:55.60,00:27:09.80,stir rice,stir,3,rice,5
P01_88_50,P01_88,00:27:12.50,00:27:18.00,stir rice,stir,3,rice,5
P01_88_51,P01_88,00:27:24.00,00:27:29.00,stir rice,stir,3,rice,5
P01_88_52,P01_88,00:27:27.80,00:27:30.00,add salt,add,2,salt,13
P01_88_53,P01_88,00:27:37.80,00:27:41.70,stir rice,stir,3,rice,5
P01_88_54,P01_88,00:28:00.70,00:28:13.10,stir rice,stir,3,rice,5
P01_88_55,P01_88,00:28:24.30,00:28:39.80,stir potato,stir,3,potato,29
P01_88_56,P01_88,00:28:42.00,00:28:45.90,stir potato,stir,3,potato,29
P01_88_57,P01_88,00:28:52.70,00:28:56.70,stir rice,stir,3,rice,5
P01_88_58,P01_88,00:29:41.40,00:29:51.40,stir potato,stir,3,potato,29
P01_88_59,P01_88,00:30:17.480,00:30:21.960,pour broth,pour,5,broth,35
P01_88_60,P01_88,00:31:23.20,00:31:34.40,stir potato,stir,3,potato,29
P01_88_61,P01_88,00:32:33.240,00:32:37.840,remove potato,remove,4,potato,29
P01_88_62,P01_88,00:32:41.000,00:32:42.480,put pan,put,6,pan,10
P01_88_63,P01_88,00:32:43.000,00:32:43.600,move pan,remove,4,pan,10
P01_88_64,P01_88,00:32:52.10,00:32:53.70,stir rice,stir,3,rice,5
P01_88_65,P01_88,00:33:28.440,00:33:29.240,remove pan,remove,4,pan,10
P01_88_66,P01_88,00:33:53.320,00:33:53.960,put pan,put,6,pan,10
P01_88_67,P01_88,00:33:58.400,00:34:00.760,move pan,move,7,pan,10
P01_88_68,P01_88,00:34:09.50,00:34:13.20,pour oil,pour,5,oil,9
P01_88_69,P01_88,00:34:26.880,00:34:29.560,pour broth,pour,5,broth,35
P01_88_70,P01_88,00:34:37.280,00:34:37.840,add fish,add,2,fish,39
P01_88_71,P01_88,00:34:48.480,00:34:49.880,add fish,add,2,fish,39
P01_88_72,P01_88,00:34:52.120,00:34:52.440,add fish,add,2,fish,39
P01_88_73,P01_88,00:35:02.240,00:35:02.680,add fish,add,2,fish,39
P01_88_74,P01_88,00:35:03.120,00:35:08.920,move fish,move,7,fish,39
P01_88_75,P01_88,00:35:11.080,00:35:11.480,move fish,move,7,fish,39
P01_88_76,P01_88,00:35:19.320,00:35:22.480,add salt,add,2,salt,13
P01_88_77,P01_88,00:35:28.200,00:35:29.680,move pan,move,7,pan,10
P01_88_78,P01_88,00:35:30.360,00:35:31.680,flip fish,flip,12,fish,39
P01_88_79,P01_88,00:35:32.920,00:35:34.360,flip fish,flip,12,fish,39
P01_88_80,P01_88,00:35:34.400,00:35:35.080,move fish,move,7,fish,39
P01_88_81,P01_88,00:35:35.120,00:35:36.720,move pan,move,7,pan,10
P01_88_82,P01_88,00:35:36.880,00:35:57.000,move fish,move,7,fish,39
P01_88_83,P01_88,00:36:21.480,00:36:22.760,move pan,move,7,pan,10
P01_88_84,P01_88,00:36:25.120,00:36:26.440,flip fish,flip,12,fish,39
P01_88_85,P01_88,00:36:26.800,00:36:28.200,flip fish,flip,12,fish,39
P01_88_86,P01_88,00:36:29.240,00:36:35.160,move fish,move,7,fish,39
P01_88_87,P01_88,00:36:35.400,00:36:36.480,move pan,move,7,pan,10
P01_88_88,P01_88,00:36:37.240,00:36:39.440,move fish,move,7,fish,39
P01_88_89,P01_88,00:38:04.560,00:38:05.480,flip fish,flip,12,fish,39
P01_88_90,P01_88,00:38:06.200,00:38:07.080,flip fish,flip,12,fish,39
P01_88_91,P01_88,00:38:09.200,00:38:18.360,move fish,move,7,fish,39
P01_88_92,P01_88,00:38:10.720,00:38:13.760,pour broth,pour,5,broth,35
P01_88_93,P01_88,00:38:42.00,00:38:45.90,stir rice,stir,3,rice,5
P01_88_94,P01_88,00:38:42.640,00:39:08.760,move fish,move,7,fish,39
P01_88_95,P01_88,00:39:11.00,00:39:12.70,add salt,add,2,salt,13
P01_88_96,P01_88,00:39:15.120,00:39:17.160,move fish,move,7,fish,39
P01_88_97,P01_88,00:39:17.640,00:39:20.040,flip fish,flip,12,fish,39
P01_88_98,P01_88,00:39:20.400,00:39:21.240,flip fish,flip,12,fish,39
P01_88_99,P01_88,00:39:21.720,00:39:25.280,move fish,move,7,fish,39
P01_88_100,P01_88,00:39:26.120,00:39:34.480,move fish,move,7,fish,39
P01_88_101,P01_88,00:39:34.680,00:39:35.440,flip fish,flip,12,fish,39
P01_88_102,P01_88,00:39:36.760,00:39:38.280,flip fish,flip,12,fish,39
P01_88_103,P01_88,00:39:38.600,00:39:45.800,move fish,move,7,fish,39
P01_88_104,P01_88,00:40:03.880,00:40:22.720,move fish,move,7,fish,39
P01_88_105,P01_88,00:41:02.560,00:41:10.760,move fish,move,7,fish,39
P01_88_106,P01_88,00:41:14.360,00:41:15.200,flip fish,flip,12,fish,39
P01_88_107,P01_88,00:41:15.880,00:41:16.800,flip fish,flip,12,fish,39
P01_88_108,P01_88,00:41:18.240,00:41:34.560,move fish,move,7,fish,39
P01_88_109,P01_88,00:41:36.040,00:41:39.960,move fish,move,7,fish,39
P01_88_110,P01_88,00:42:04.800,00:42:08.080,remove pan,remove,4,pan,10
P01_88_111,P01_88,00:42:09.680,00:42:11.400,put pan,put,6,pan,10
P01_89_0,P01_89,00:00:02.70,00:00:03.40,uncover pot,uncover,0,pot,0
P01_89_1,P01_89,00:00:05.40,00:00:06.30,cover pot,cover,1,pot,0
P01_89_2,P01_89,00:03:11.30,00:03:15.40,add sausage,add,2,sausage,32
P01_89_3,P01_89,00:04:42.80,00:04:43.40,uncover pot,uncover,0,pot,0
P01_89_4,P01_89,00:04:45.60,00:04:46.20,cover pot,cover,1,pot,0
P01_89_5,P01_89,00:06:43.20,00:06:44.10,uncover pot,uncover,0,pot,0
P01_89_6,P01_89,00:06:44.40,00:06:45.40,cover pot,cover,1,pot,0
P01_89_7,P01_89,00:07:16.60,00:07:17.50,uncover pot,uncover,0,pot,0
P01_89_8,P01_89,00:07:17.50,00:07:25.90,stir vegetable,stir,3,vegetable,19
P01_89_9,P01_89,00:07:25.70,00:07:26.70,cover pot,cover,1,pot,0
P01_89_10,P01_89,00:08:00.50,00:08:01.30,cover pot,cover,1,pot,0
P01_89_11,P01_89,00:09:04.80,00:09:06.10,uncover pot,uncover,0,pot,0
P01_89_12,P01_89,00:09:05.70,00:09:14.20,stir vegetable,stir,3,vegetable,19
P01_89_13,P01_89,00:09:14.00,00:09:15.30,cover pot,cover,1,pot,0
P01_89_14,P01_89,00:09:22.50,00:09:25.70,stir sausage,stir,3,sausage,32
P01_89_15,P01_89,00:09:21.70,00:09:22.50,uncover pot,uncover,0,pot,0
P01_89_16,P01_89,00:09:25.50,00:09:26.50,cover pot,cover,1,pot,0
P01_89_17,P01_89,00:11:09.90,00:11:11.10,uncover pot,uncover,0,pot,0
P01_89_18,P01_89,00:11:13.50,00:11:28.60,cut potato,cut,14,potato,29
P01_89_19,P01_89,00:11:13.50,00:11:28.50,add potato,add,2,potato,29
P01_89_20,P01_89,00:11:48.60,00:11:51.40,add salt,add,2,salt,13
P01_89_21,P01_89,00:11:54.40,00:11:58.70,stir vegetable,stir,3,vegetable,19
P01_89_22,P01_89,00:12:00.60,00:12:03.90,remove pot,remove,4,pot,0
P01_89_23,P01_89,00:12:18.680,00:12:19.960,put pot,put,6,pot,0
P01_89_24,P01_89,00:12:37.40,00:12:38.80,cover pot,cover,1,pot,0
P01_89_25,P01_89,00:14:35.70,00:14:36.70,remove pot,remove,4,pot,0
P01_89_26,P01_89,00:16:36.60,00:16:37.70,move pot,move,7,pot,0
P01_89_27,P01_89,00:16:37.70,00:16:39.00,uncover pot,uncover,0,pot,0
P01_89_28,P01_89,00:16:51.70,00:16:52.40,cover pot,cover,1,pot,0
P01_89_29,P01_89,00:16:52.80,00:16:54.30,remove pot,remove,4,pot,0
P01_89_30,P01_89,00:17:16.920,00:17:18.040,put pan,put,6,pan,10
P01_89_31,P01_89,00:17:41.040,00:17:41.400,move pan,move,7,pan,10
P01_89_32,P01_89,00:23:30.90,00:23:31.60,uncover pot,uncover,0,pot,0
P01_89_33,P01_89,00:23:31.60,00:23:32.50,stir vegetable,stir,3,vegetable,19
P01_89_34,P01_89,00:23:32.40,00:23:33.30,cover pot,cover,1,pot,0
P01_89_35,P01_89,00:23:38.80,00:23:39.50,uncover pot,uncover,0,pot,0
P01_89_36,P01_89,00:23:39.50,00:23:41.70,stir vegetable,stir,3,vegetable,19
P01_89_37,P01_89,00:23:41.70,00:23:42.30,cover pot,cover,1,pot,0
P01_89_38,P01_89,00:23:56.30,00:24:03.70,pour oil,pour,5,oil,9
P01_89_39,P01_89,00:24:30.00,00:24:31.90,crack egg,crack,9,egg,8
P01_89_40,P01_89,00:24:31.90,00:24:35.00,add egg,add,2,egg,8
P01_89_41,P01_89,00:24:59.90,00:25:01.60,add salt,add,2,salt,13
P01_89_42,P01_89,00:25:03.800,00:25:09.440,move egg,move,7,egg,8
P01_89_43,P01_89,00:25:11.840,00:25:32.720,move egg,move,7,egg,8
P01_89_44,P01_89,00:25:33.800,00:25:38.000,remove egg,remove,4,egg,8
P01_89_45,P01_89,00:25:40.00,00:25:42.10,crack egg,crack,9,egg,8
P01_89_46,P01_89,00:25:42.10,00:25:45.10,add egg,add,2,egg,8
P01_89_47,P01_89,00:25:54.30,00:25:56.60,add salt,add,2,salt,13
P01_89_48,P01_89,00:26:03.400,00:26:36.880,move egg,move,7,egg,8
P01_89_49,P01_89,00:26:42.920,00:26:44.640,move egg,move,7,egg,8
P01_89_50,P01_89,00:26:44.920,00:26:49.040,remove egg,remove,4,egg,8
P01_89_51,P01_89,00:26:51.760,00:26:52.360,move pan,move,7,pan,10
P01_89_52,P01_89,00:26:52.40,00:26:54.00,crack egg,crack,9,egg,8
P01_89_53,P01_89,00:26:54.00,00:26:58.20,add egg,add,2,egg,8
P01_89_54,P01_89,00:27:06.10,00:27:08.70,add salt,add,2,salt,13
P01_89_55,P01_89,00:27:14.200,00:27:34.800,move egg,move,7,egg,8
P01_89_56,P01_89,00:27:36.160,00:27:37.080,move pan,move,7,pan,10
P01_89_57,P01_89,00:27:46.90,00:27:47.90,uncover pot,uncover,0,pot,0
P01_90_0,P01_90,00:00:05.30,00:00:07.30,add pasta,add,2,pasta,1
P01_90_1,P01_90,00:01:12.60,00:01:14.60,stir pasta,stir,3,pasta,1
P01_90_2,P01_90,00:01:16.80,00:01:26.50,stir vegetable,stir,3,vegetable,19
P01_90_3,P01_90,00:01:39.20,00:01:55.90,stir pasta,stir,3,pasta,1
P01_90_4,P01_90,00:08:16.00,00:08:19.80,stir pasta,stir,3,pasta,1
P01_90_5,P01_90,00:08:20.50,00:08:25.20,stir vegetable,stir,3,vegetable,19
P01_90_6,P01_90,00:08:27.00,00:08:35.00,stir vegetable,stir,3,vegetable,19
P01_90_7,P01_90,00:08:36.70,00:08:37.30,stir vegetable,stir,3,vegetable,19
P01_91_0,P01_91,00:00:08.10,00:00:09.80,spread oil,spread,10,oil,9
P01_91_1,P01_91,00:00:10.70,00:00:18.40,add pepper,add,2,pepper,43
P01_91_2,P01_91,00:03:11.560,00:03:17.680,shake pepper,shake,8,pepper,43
P01_91_3,P01_91,00:03:19.600,00:03:20.960,add salt,add,2,salt,13
P01_91_4,P01_91,00:05:24.20,00:05:27.50,shake pepper,shake,8,pepper,43
P01_91_5,P01_91,00:07:22.50,00:07:25.80,shake pepper,shake,8,pepper,43
P01_91_6,P01_91,00:08:16.90,00:08:18.60,pour oil,pour,5,oil,9
P01_91_7,P01_91,00:11:03.00,00:11:07.50,shake pepper,shake,8,pepper,43
P01_91_8,P01_91,00:11:27.840,00:11:28.600,remove pan,remove,4,pan,10
P01_91_9,P01_91,00:11:40.840,00:11:42.360,put pan,put,6,pan,10
P01_91_10,P01_91,00:11:42.90,00:11:45.50,shake pepper,shake,8,pepper,43
P01_91_11,P01_91,00:11:55.00,00:11:58.70,stir onion,stir,3,onion,6
P01_91_12,P01_91,00:12:16.20,00:12:21.30,shake pepper,shake,8,pepper,43
P01_91_13,P01_91,00:13:08.10,00:13:14.10,stir onion,stir,3,onion,6
P01_91_14,P01_91,00:14:00.90,00:14:03.10,stir onion,stir,3,onion,6
P01_91_15,P01_91,00:14:04.40,00:14:11.50,add meat,add,2,meat,17
P01_91_16,P01_91,00:14:13.00,00:14:16.70,shake pepper,add,2,pepper,43
P01_91_17,P01_91,00:14:34.160,00:14:34.480,move pan,move,7,pan,10
P01_91_18,P01_91,00:14:37.00,00:14:41.20,stir pepper,stir,3,pepper,43
P01_91_19,P01_91,00:14:44.20,00:14:52.80,stir meat,stir,3,meat,17
P01_91_20,P01_91,00:14:56.50,00:15:01.40,pour oil,pour,5,oil,9
P01_91_21,P01_91,00:15:02.60,00:15:14.50,stir meat,stir,3,meat,17
P01_91_22,P01_91,00:15:15.50,00:15:28.80,stir meat,stir,3,meat,17
P01_91_23,P01_91,00:16:24.70,00:16:26.50,add salt,add,2,salt,13
P01_91_24,P01_91,00:16:28.00,00:16:31.50,shake pepper,add,2,pepper,43
P01_91_25,P01_91,00:16:32.400,00:16:32.880,clean counter,clean,15,counter,38
P01_91_26,P01_91,00:17:07.80,00:17:12.50,stir pepper,stir,3,pepper,43
P01_91_27,P01_91,00:17:16.160,00:17:17.280,remove pan,remove,4,pan,10
P01_91_28,P01_91,00:17:19.040,00:17:19.920,put pan,put,6,pan,10
P01_92_0,P01_92,00:00:07.20,00:00:08.80,add salt,add,2,salt,13
P01_92_1,P01_92,00:00:13.40,00:00:15.30,stir onion,stir,3,onion,6
P01_92_2,P01_92,00:00:17.30,00:00:21.50,stir onion,stir,3,onion,6
P01_92_3,P01_92,00:01:13.00,00:01:27.80,stir onion,stir,3,onion,6
P01_92_4,P01_92,00:01:34.50,00:01:35.90,add pea,add,2,pea,46
P01_92_5,P01_92,00:01:38.10,00:01:38.60,add pea,add,2,pea,46
P01_92_6,P01_92,00:01:40.00,00:01:42.80,stir pea,stir,3,pea,46
P01_92_7,P01_92,00:01:44.20,00:01:44.80,stir pea,stir,3,pea,46
P01_92_8,P01_92,00:01:45.080,00:01:45.640,move pot,move,7,pot,0
P01_92_9,P01_92,00:01:47.90,00:01:49.60,stir pea,stir,3,pea,46
P01_92_10,P01_92,00:01:50.30,00:01:55.60,stir pea,stir,3,pea,46
P01_92_11,P01_92,00:02:10.60,00:03:05.40,stir pea,stir,3,pea,46
P01_92_12,P01_92,00:03:24.90,00:03:59.60,stir pea,stir,3,pea,46
P01_92_13,P01_92,00:04:02.70,00:04:04.90,stir pea,stir,3,pea,46
P01_92_14,P01_92,00:04:26.50,00:04:39.70,stir pea,stir,3,pea,46
P01_92_15,P01_92,00:05:18.30,00:05:52.40,stir pea,stir,3,pea,46
P01_92_16,P01_92,00:06:14.10,00:06:21.10,stir pea,stir,3,pea,46
P01_92_17,P01_92,00:06:26.00,00:06:29.10,add spice,add,2,spice,4
P01_92_18,P01_92,00:06:31.00,00:06:35.60,stir pea,stir,3,pea,46
P01_92_19,P01_92,00:06:36.90,00:06:37.50,uncover pot,uncover,0,pot,0
P01_92_20,P01_92,00:06:37.30,00:06:52.20,stir pasta,stir,3,pasta,1
P01_92_21,P01_92,00:06:52.70,00:06:53.50,cover pot,cover,1,pot,0
P01_92_22,P01_92,00:07:04.10,00:07:10.00,stir pea,stir,3,pea,46
P01_92_23,P01_92,00:07:17.000,00:07:19.280,put pan,put,6,pan,10
P01_92_24,P01_92,00:07:52.20,00:07:53.30,stir pea,stir,3,pea,46
P01_92_25,P01_92,00:08:17.40,00:08:25.40,stir pea,stir,3,pea,46
P01_92_26,P01_92,00:08:46.80,00:08:50.80,stir pea,stir,3,pea,46
P01_92_27,P01_92,00:08:56.50,00:09:03.00,stir pea,stir,3,pea,46
P01_92_28,P01_92,00:09:20.80,00:09:21.80,add egg,add,2,egg,8
P01_92_29,P01_92,00:09:22.20,00:09:22.50,stir pea,stir,3,pea,46
P01_92_30,P01_92,00:09:26.20,00:09:37.10,stir pea,stir,3,pea,46
P01_92_31,P01_92,00:09:50.880,00:09:51.480,move pot,move,7,pot,0
P01_92_32,P01_92,00:09:52.80,00:09:53.50,remove pot,remove,4,pot,0
P01_92_33,P01_92,00:10:04.30,00:10:05.60,pour oil,pour,5,oil,9
P01_92_34,P01_92,00:10:45.00,00:10:46.30,add beef,add,2,beef,47
P01_92_35,P01_92,00:10:50.40,00:10:50.60,add beef,add,2,beef,47
P01_92_36,P01_92,00:10:52.60,00:10:55.20,add salt,add,2,salt,13
P01_92_37,P01_92,00:11:01.80,00:11:02.90,pour oil,pour,5,oil,9
P01_92_38,P01_92,00:11:05.880,00:11:06.440,move pan,move,7,pan,10
P01_92_39,P01_92,00:11:06.720,00:11:10.400,poke beef,poke,13,beef,47
P01_92_40,P01_92,00:11:11.20,00:11:14.00,stir pea,stir,3,pea,46
P01_92_41,P01_92,00:11:16.00,00:11:17.30,stir pea,stir,3,pea,46
P01_92_42,P01_92,00:11:18.20,00:11:20.30,flip beef,flip,12,beef,47
P01_92_43,P01_92,00:11:22.00,00:11:23.50,flip beef,flip,12,beef,47
P01_92_44,P01_92,00:11:26.20,00:11:28.80,add salt,add,2,salt,13
P01_92_45,P01_92,00:11:39.80,00:11:46.00,cut beef,cut,14,beef,47
P01_92_46,P01_92,00:11:49.30,00:11:52.90,cut beef,cut,14,beef,47
P01_92_47,P01_92,00:11:59.00,00:12:00.10,flip beef,flip,12,beef,47
P01_92_48,P01_92,00:12:00.80,00:12:01.60,flip beef,flip,12,beef,47
P01_92_49,P01_92,00:12:02.360,00:12:03.240,remove beef,remove,4,beef,47
P01_92_50,P01_92,00:12:04.720,00:12:05.920,move beef,move,7,beef,47
P01_92_51,P01_92,00:12:12.360,00:12:14.200,remove beef,remove,4,beef,47
P01_92_52,P01_92,00:12:15.90,00:12:16.90,flip beef,flip,12,beef,47
P01_92_53,P01_92,00:12:20.40,00:12:21.40,add pork,add,2,pork,24
P01_92_54,P01_92,00:12:21.40,00:12:22.40,add pork,add,2,pork,24
P01_92_55,P01_92,00:12:22.90,00:12:23.90,add pork,add,2,pork,24
P01_92_56,P01_92,00:12:25.10,00:12:27.00,pour oil,pour,5,oil,9
P01_92_57,P01_92,00:12:29.60,00:12:30.90,flip pork,flip,12,pork,24
P01_92_58,P01_92,00:12:31.20,00:12:32.20,flip pork,flip,12,pork,24
P01_92_59,P01_92,00:12:33.10,00:12:34.10,flip pork,flip,12,pork,24
P01_92_60,P01_92,00:12:36.10,00:12:37.10,add pork,add,2,pork,24
P01_92_61,P01_92,00:12:40.60,00:12:42.40,pour oil,pour,5,oil,9
P01_92_62,P01_92,00:12:43.70,00:12:45.50,pour oil,pour,5,oil,9
P01_92_63,P01_92,00:13:05.20,00:13:08.40,stir pea,stir,3,pea,46
P01_92_64,P01_92,00:13:09.80,00:13:10.80,flip pork,flip,12,pork,24
P01_92_65,P01_92,00:13:11.90,00:13:12.80,flip beef,flip,12,beef,47
P01_92_66,P01_92,00:13:13.10,00:13:14.10,flip pork,flip,12,pork,24
P01_92_67,P01_92,00:13:14.50,00:13:15.50,flip pork,flip,12,pork,24
P01_92_68,P01_92,00:13:17.30,00:13:18.30,flip pork,flip,12,pork,24
P01_92_69,P01_92,00:13:27.160,00:13:28.520,remove pork,remove,4,pork,24
P01_92_70,P01_92,00:13:28.920,00:13:29.840,remove pork,remove,4,pork,24
P01_92_71,P01_92,00:13:30.160,00:13:31.160,remove pork,remove,4,pork,24
P01_92_72,P01_92,00:13:31.920,00:13:32.880,remove pork,remove,4,pork,24
P01_92_73,P01_92,00:13:36.20,00:13:38.60,add beef,add,2,beef,47
P01_92_74,P01_92,00:13:48.00,00:13:49.00,add pork,add,2,pork,24
P01_92_75,P01_92,00:14:13.320,00:14:15.040,remove beef,remove,4,beef,47
P01_92_76,P01_92,00:14:16.60,00:14:17.60,flip beef,flip,12,beef,47
P01_92_77,P01_92,00:14:17.80,00:14:18.80,flip pork,flip,12,pork,24
P01_92_78,P01_92,00:14:23.080,00:14:23.320,move pork,move,7,pork,24
P01_92_79,P01_92,00:14:25.600,00:14:26.880,remove pan,remove,4,pan,10
P01_92_80,P01_92,00:15:06.520,00:15:07.800,remove beef,remove,4,beef,47
P01_92_81,P01_92,00:15:08.040,00:15:08.920,remove pork,remove,4,pork,24
P01_92_82,P01_92,00:15:16.600,00:15:17.560,put pan,put,6,pan,10
P01_92_83,P01_92,00:15:18.160,00:15:18.760,move pan,move,7,pan,10
P01_93_0,P01_93,00:00:03.80,00:00:05.80,pour oil,pour,5,oil,9
P01_93_1,P01_93,00:00:51.10,00:00:54.40,add pork,add,2,pork,24
P01_93_2,P01_93,00:00:54.30,00:00:55.20,add spice,add,2,spice,4
P01_93_3,P01_93,00:00:59.80,00:01:00.90,add pork,add,2,pork,24
P01_93_4,P01_93,00:01:05.70,00:01:07.10,add pork,add,2,pork,24
P01_93_5,P01_93,00:01:07.20,00:01:13.00,move pork,move,7,pork,24
P01_93_6,P01_93,00:01:21.00,00:01:28.00,add spice,add,2,spice,4
P01_93_7,P01_93,00:01:31.90,00:01:34.20,stir rice,stir,3,rice,5
P01_93_8,P01_93,00:01:36.10,00:01:43.00,stir rice,stir,3,rice,5
P01_93_9,P01_93,00:02:29.880,00:02:31.000,move pan,move,7,pan,10
P01_93_10,P01_93,00:02:32.920,00:02:33.520,move pan,move,7,pan,10
P01_93_11,P01_93,00:02:33.80,00:02:40.80,flip pork,flip,12,pork,24
P01_93_12,P01_93,00:02:41.240,00:02:43.120,move pan,move,7,pan,10
P01_93_13,P01_93,00:02:47.00,00:03:05.50,stir rice,stir,3,rice,5
P01_93_14,P01_93,00:03:11.10,00:03:14.20,add spice,add,2,spice,4
P01_93_15,P01_93,00:03:16.60,00:03:20.10,add spice,add,2,spice,4
P01_93_16,P01_93,00:05:10.40,00:05:12.040,flip pork,flip,12,pork,24
P01_93_17,P01_93,00:05:12.240,00:05:13.600,flip pork,flip,12,pork,24
P01_93_18,P01_93,00:05:14.200,00:05:16.10,flip pork,flip,12,pork,24
P01_93_19,P01_93,00:05:48.80,00:05:50.040,flip pork,flip,12,pork,24
P01_93_20,P01_93,00:05:50.680,00:05:51.560,flip pork,flip,12,pork,24
P01_93_21,P01_93,00:05:52.120,00:05:55.20,flip pork,flip,12,pork,24
P01_93_22,P01_93,00:05:55.80,00:06:01.60,stir rice,stir,3,rice,5
P01_93_23,P01_93,00:06:34.90,00:06:36.160,flip pork,flip,12,pork,24
P01_93_24,P01_93,00:06:36.560,00:06:37.480,flip pork,flip,12,pork,24
P01_93_25,P01_93,00:06:37.880,00:06:39.30,flip pork,flip,12,pork,24
P01_93_26,P01_93,00:06:45.800,00:06:46.880,remove pork,remove,4,pork,24
P01_93_27,P01_93,00:06:53.200,00:06:55.440,remove pork,remove,4,pork,24
P01_93_28,P01_93,00:06:56.70,00:07:01.40,move pork,move,7,pork,24
P01_93_29,P01_93,00:07:05.60,00:07:07.50,add meat,add,2,meat,17
P01_93_30,P01_93,00:07:17.60,00:07:19.10,pour oil,pour,5,oil,9
P01_93_31,P01_93,00:07:22.80,00:07:23.90,spread oil,spread,10,oil,9
P01_93_32,P01_93,00:07:25.640,00:07:28.720,remove pork,remove,4,pork,24
P01_93_33,P01_93,00:07:30.80,00:07:32.40,add pork,add,2,pork,24
P01_93_34,P01_93,00:07:32.50,00:07:33.40,move pork,move,7,pork,24
P01_93_35,P01_93,00:07:33.400,00:07:34.240,move pan,move,7,pan,10
P01_93_36,P01_93,00:07:34.600,00:07:37.840,move pork,move,7,pork,24
P01_93_37,P01_93,00:07:40.840,00:07:41.560,move pan,move,7,pan,10
P01_93_38,P01_93,00:07:44.30,00:07:48.40,add spice,add,2,spice,4
P01_93_39,P01_93,00:08:00.680,00:08:01.400,add salt,add,2,salt,13
P01_93_40,P01_93,00:08:05.80,00:08:07.120,flip pork,flip,12,pork,24
P01_93_41,P01_93,00:08:07.680,00:08:10.20,flip pork,flip,12,pork,24
P01_93_42,P01_93,00:08:53.50,00:09:04.50,stir rice,stir,3,rice,5
P01_93_43,P01_93,00:09:07.00,00:09:07.960,flip pork,flip,12,pork,24
P01_93_44,P01_93,00:09:08.360,00:09:10.00,flip pork,flip,12,pork,24
P01_93_45,P01_93,00:10:00.50,00:10:01.600,flip pork,flip,12,pork,24
P01_93_46,P01_93,00:10:01.960,00:10:03.40,flip pork,flip,12,pork,24
P01_93_47,P01_93,00:10:07.320,00:10:08.800,remove pork,remove,4,pork,24
P01_93_48,P01_93,00:10:09.200,00:10:10.720,remove pork,remove,4,pork,24
P01_93_49,P01_93,00:10:18.70,00:10:20.00,stir rice,stir,3,rice,5
P01_94_0,P01_94,00:00:01.70,00:00:05.50,stir onion,stir,3,onion,6
P01_94_1,P01_94,00:00:08.50,00:00:09.40,add salt,add,2,salt,13
P01_94_2,P01_94,00:00:10.50,00:00:15.60,stir onion,stir,3,onion,6
P01_94_3,P01_94,00:01:44.080,00:01:45.200,put pan,put,6,pan,10
P01_94_4,P01_94,00:02:06.60,00:02:08.10,pour oil,pour,5,oil,9
P01_94_5,P01_94,00:02:19.70,00:02:20.80,add sausage,add,2,sausage,32
P01_94_6,P01_94,00:02:20.80,00:02:22.80,spread oil,spread,10,oil,9
P01_94_7,P01_94,00:02:24.60,00:02:25.60,add sausage,add,2,sausage,32
P01_94_8,P01_94,00:02:27.40,00:02:28.90,add sausage,add,2,sausage,32
P01_94_9,P01_94,00:02:30.40,00:02:31.40,add sausage,add,2,sausage,32
P01_94_10,P01_94,00:02:34.10,00:02:35.10,add sausage,add,2,sausage,32
P01_94_11,P01_94,00:02:36.70,00:02:37.50,add sausage,add,2,sausage,32
P01_94_12,P01_94,00:02:48.70,00:02:51.30,pour oil,pour,5,oil,9
P01_94_13,P01_94,00:03:06.20,00:03:07.80,add bacon,add,2,bacon,41
P01_94_14,P01_94,00:03:09.30,00:03:12.90,stir bacon,stir,3,bacon,41
P01_94_15,P01_94,00:03:14.00,00:03:16.20,shake sausage,shake,8,sausage,32
P01_94_16,P01_94,00:03:17.10,00:03:17.50,flip sausage,flip,12,sausage,32
P01_94_17,P01_94,00:03:18.30,00:03:19.10,flip sausage,flip,12,sausage,32
P01_94_18,P01_94,00:03:19.70,00:03:19.80,flip sausage,flip,12,sausage,32
P01_94_19,P01_94,00:03:21.60,00:03:22.70,flip sausage,flip,12,sausage,32
P01_94_20,P01_94,00:03:23.60,00:03:24.60,flip sausage,flip,12,sausage,32
P01_94_21,P01_94,00:03:24.90,00:03:25.30,flip sausage,flip,12,sausage,32
P01_94_22,P01_94,00:03:29.00,00:03:29.70,flip sausage,flip,12,sausage,32
P01_94_23,P01_94,00:03:30.600,00:03:31.640,move pan,move,7,pan,10
P01_94_24,P01_94,00:03:33.680,00:03:35.760,clean counter,clean,15,counter,38
P01_94_25,P01_94,00:03:44.40,00:03:49.90,stir bacon,stir,3,bacon,41
P01_94_26,P01_94,00:04:26.80,00:04:30.60,stir bacon,stir,3,bacon,41
P01_94_27,P01_94,00:04:32.40,00:04:33.90,stir bacon,stir,3,bacon,41
P01_94_28,P01_94,00:04:35.90,00:04:38.50,stir bacon,stir,3,bacon,41
